Service,Subservice,Area Of Service ,Provinsi,Kab/Kota (Edit),Clnt Id,Clnt Name,Appl Id,Request Reference,Status Simf,Channel,Freq,Freq_Pair,Bwidth,Erp Pwr Dbm,Curr Lic Num,Site Id,Stn Name,Stn Addr,Sid Lat,Sid Long,License Date ,Validity Date ,Ap Id,Tcs Id,Efl Id,Stasiun Lawan,Kab/Kota,NAMA UNIT PELAKSANA TEKNIS,Pita,Band,Link ID
Land Mobile (private),Standard,"JALAN PRABU RANGKASARI DASAN CERMEN, KOTA MATARAM, SANDUBAYA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,KOTA MATARAM,119134,RUMAH SAKIT UMUM DAERAH PROVINSI NTB,35707022022,1247484,Granted,,434.25,430.25,16,48.9897,02530999-000SU/2620222027,1,REP. RSUDP NTB,JALAN PRABU RANGKASARI DASAN CERMEN,-8.60791667,116.1321111,3-Feb-22,2-Feb-27,,,,HT. 01-40 BERGERAK DISEKITAR KECAMATAN SANDUBAYA,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,6. Komrad UHF (430 – 460 MHz),UHF,13511240
Broadcast,DVB-T,NUSA TENGGARA BARAT - 1,NUSA TENGGARA BARAT,KOTA MATARAM,1778,"SURYA CITRA TELEVISI, PT.",11911092021,1164793/2,Granted,,610,,8000,72.51,02480895-000SU/2020212026,1,MUX SCTV MATARAM,"SWAKARYA NO. 40, KEL. KEKALIK",-8.5883,116.0873611,8-Sep-23,5-Sep-26,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"8. Televisi UHF, IMT (478 – 806 MHz)",UHF,
Broadcast,DVB-T,NUSA TENGGARA BARAT - 1,NUSA TENGGARA BARAT,KOTA MATARAM,30081,"MEDIA TELEVISI INDONESIA, PT.",11502062021,1131454/1,Granted,,586,,8000,74.2191,02463296-000SU/2020212026,1,METRO TV,"JL. SWAKARYA 3 GG METRO 9B, LINGKUNGAN KEKALIK BARAT, KEL. KEKALIK JAYA",-8.58666667,116.0880556,19-Jan-22,1-Jul-26,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"8. Televisi UHF, IMT (478 – 806 MHz)",UHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,111063,LEMBAGA PENYIARAN PUBLIK LOKAL RADIO SUARA KOTA MATARAM,11312022017,428508,Granted,,105,,300,65.99,01932459-000SU/2020172022,1,SKFM,"JL. PEJANGGIK 16/HOS COKROAMINOTO MATARAM, KEL. MATARAM BARAT",-8.57384444,116.1093528,6-Mar-17,5-Mar-27,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,1035,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,14891092019,745996,Granted,,103.4,,300,63.2999,02139250-000SU/2020192024,1,LPP RRI MATARAM,"JL. LANGKO NO.83, TAMAN SARI",-8.57816111,116.0850944,5-Sep-19,4-Sep-29,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,9439,"RADIO LOMBOKCITRA BUANASWARASAKTI, PT.",12416122021,1237188,Granted,,95.9,,300,64,02524000-000SU/2020222027,1,FRESH RADIO,JL. BUNG KARNO NO. 22 MATARAM TIMUR,-8.59222222,116.1136111,24-Jan-22,23-Jan-27,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,DVB-T,NUSA TENGGARA BARAT - 1,NUSA TENGGARA BARAT,KOTA MATARAM,2073,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,11662102017,499744,Granted,,538,,8000,71,01975025-000SU/2020172022,1,TVRI MATARAM,"JL. MAJAPAHIT NO.15, KEKALIK JAYA",-8.58688889,116.0886583,2-Nov-17,1-Nov-27,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"8. Televisi UHF, IMT (478 – 806 MHz)",UHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,110223,"RADIO GITA SERAYA PERSADA, PT.",11137082016,385381,Granted,,101.8,,300,65.861,01892889-000SU/2020162021,1,GSP RADIO SHOW,"JL. GAJAHMADA NO. 15X, KEL. PAGESANGAN",-8.57699444,116.1004889,1-Sep-16,31-Aug-26,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,101970,"RADIO SWARA LOMBOK, PT.",17290032020,867127,Granted,,96.7,,300,68.0103,02253442-000SU/2020202025,1,Global FM Lombok,"Jl. Bangau No.15 Banjar Pande, Kel. Cakra Barat, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Barat 83231",-8.58475,116.1211111,12-Mar-20,11-Mar-30,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,105047,"RADIO CAHAYA SOMA LOMBOK, PT.",12941102024,3569550,Granted,,90,,300,63.1603,02929194-000SU/2020242029,1,SOMA RADIO,"JALAN JENDRAL SUDIRMAN GG DARMA III DERMAN SARI, SAYANG - SAYANG CAKRANEGARA",-8.56668889,116.1296889,22-Oct-24,21-Oct-29,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,KOTA MATARAM,NUSA TENGGARA BARAT,KOTA MATARAM,109832,"RADIO VINI VIDI VICI LOMBOK, PT.",11008052016,369283,Granted,,87.6,,300,65.861,01872584-000SU/2020162021,1,V RADIO,"JL. SWASEMBADA NO.55 KEKALIK, KEL. TANJUNG KARANG, KEC. AMPENAN, KOTA MATARAM, PROV. NUSA TENGGARA BARAT",-8.57699444,116.1004889,27-May-16,26-May-26,,,,,KOTA MATARAM,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Land Mobile (private),Standard,"JL. RAYA PELABUHAN LEMBAR, LOMBOK BARAT, NTB KEC. LEMBAR, LOMBOK BARAT, LEMBAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,106948,"JEMBATAN NUSANTARA, PT.",31307102016,391730,Granted,,170.875,170.875,16,45.9794,01903292-000SU/2620162021,1,BS. PT JEMBATAN NUSANTARA 1,"JL. RAYA PELABUHAN LEMBAR, LOMBOK BARAT, NTB KEC. LEMBAR",-8.72615278,116.0755917,19-Oct-16,18-Oct-26,,,,BS. PT JEMBATAN NUSANTARA 2,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,9998972
Land Mobile (private),Standard,"JALAN RAYA MANGSIT SENGGIGI, DUSUN MANGSIT, KEC. BATU LAYAR - KABUPATEN LOMBOK BARAT,LOMBOK BARAT,BATU LAYAR,NUSA TENGGARA BARAT,SENGGIGI",NUSA TENGGARA BARAT,LOMBOK BARAT,108146,"LOMBOK SUKSES MANDIRI, PT.",39309052025,3744903,Granted,,168.425,,16,45.9794,02966892-000SU/2620252030,1,BS. 01 LOMBOK SUKSES MANDIRI,"JALAN RAYA MANGSIT SENGGIGI, DUSUN MANGSIT, KEC. BATU LAYAR - KABUPATEN LOMBOK BARAT",-8.48077778,116.0388889,3-Jun-25,2-Jun-30,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL. RAYA LEMBAR DESA LEMBAR KEC. LEMBAR, LOMBOK BARAT, LEMBAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,508,"DHARMA LAUTAN UTAMA, PT.",37433012018,555302,Granted,,167.25,167.25,16,52.9794,02011462-000SU/2620182023,1,BASE PELABUHAN LEMBAR,JL. RAYA LEMBAR DESA LEMBAR KEC. LEMBAR,-8.71083333,116.0766389,12-Feb-18,11-Feb-28,,,,HT 1 - 4 PELABUHAN LEMBAR,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,10773549
Land Mobile (private),Standard,"PELABUHAN LEMBAR, LOMBOK BARAT, SEKOTONG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,48181,"JEMLA FERRY, PT.",34587042020,885317,Granted,,166.425,166.425,12.5,45.9794,02271754-000SU/2620202025,1,BS. PELABUHAN LEMBAR,PELABUHAN LEMBAR,-8.75777778,115.9858333,28-Apr-20,27-Apr-30,,,,HT 01 BERGERAK SEKITAR PEL LEMBAR,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL PAOKMOTONG-KOTARAJA, MASBAGIK, LOMBOK TIMUR, NUSA TENGGARA BARAT, LOMBOK BARAT, GUNUNGSARI, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39125122020,1037533,Granted,,166.3,166.3,16,45.9794,02401899-000SU/2620202025,3,BS. 03 KANTOR PLTD PAOKMOTONG (19),"JL PAOKMOTONG-KOTARAJA, MASBAGIK, LOMBOK TIMUR, NUSA TENGGARA BARAT",-8.56018611,116.1277556,11-Dec-20,10-Dec-30,,,,BS. 01 LINK KIT BAKAN (19),LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,12513066
Land Mobile (private),Standard,"JL. TGH LOPAN NO. 11, BAGIK POLAK, LOMBOK BARAT, LABUAPI, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,101151,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),36356072022,1363380,Granted,,163.5,168.6,16,45.9794,02584364-000SU/2620222027,2,BS. KPP MATARAM,"JL. TGH LOPAN NO. 11, BAGIK POLAK",-8.63155278,116.1264333,27-Jul-22,26-Jul-27,,,,REP. BUKIT BENGKAUNG,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,13988761
Land Mobile (private),Standard,"JALAN RAYA PELABUHAN LEMBAR, DESA LEMBAR, KECAMATAN LEMBAR,LOMBOK BARAT,LEMBAR,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,105043,"TRISAKTI LAUTAN MAS (CAB. LEMBAR NTB), PT.",38660012024,3035442,Granted,,162.15,162.15,16,45.9794,02810127-000SU/2620242029,1,BS TRISAKTI LAUTAN MAS - LEMBAR,"JALAN RAYA PELABUHAN LEMBAR, DESA LEMBAR, KECAMATAN LEMBAR",-8.72589167,116.0736611,11-Jan-24,9-Jan-29,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"Jl. Dusun Jeranjang, Desa Taman Ayu Kec. Gerung Kab. Lombok Barat 83363,LOMBOK BARAT,GERUNG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,104085,"INDONESIA POWER KANTOR PUSAT, PT.",39112072023,2527344,Granted,,161.225,161.225,16,45.9794,02738429-000SU/2620232028,1,BS_UNIT JRJ PGU,"Jl. Dusun Jeranjang, Desa Taman Ayu Kec. Gerung Kab. Lombok Barat 83363",-8.66241944,116.0736444,4-Aug-23,2-Aug-28,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL SEKOTONG RAYA, DESA SEKOTONG BARAT, KECAMATAN SEKOTONG KABUPATEN LOMBOK BARAT,LOMBOK BARAT,SEKOTONG,NUSA TENGGARA BARAT,SEKOTONG BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,125685,"ALIVE OCEAN PEARL, PT.",35211102025,3860331,Granted,,160.6,,16,45.9794,03022713-000SU/2620252030,1,BS. PT AOP SEKOTONG,"JL SEKOTONG RAYA, DESA SEKOTONG BARAT, KECAMATAN SEKOTONG KABUPATEN LOMBOK BARAT",-8.74638889,115.9508333,7-Oct-25,6-Oct-30,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"KETEJER, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39263052019,712438,Granted,,159.85,164.8,16,45.9794,02112805-000SU/2620192024,7,BS. UIW NTB,KETEJER,-8.65583333,116.0911111,13-Jun-19,12-Jun-29,,,,REP. SEKTOR,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11294377
Land Mobile (private),Standard,"JL DUSUN JERANJANG, DESA TAMAN AYU KEC. GERUNG KAB. LOMBOK BARAT 83363 NTB,LOMBOK BARAT,GERUNG,NUSA TENGGARA BARAT,TAMAN AYU",NUSA TENGGARA BARAT,LOMBOK BARAT,120129,"GARDA POWER MANDIRI, PT.",34047092025,3846452,Granted,,158.05,,16,45.9794,03020097-000SU/2620252030,1,BS_OPR JRJ,"JL DUSUN JERANJANG, DESA TAMAN AYU KEC. GERUNG KAB. LOMBOK BARAT 83363 NTB",-8.66146111,116.0730139,2-Oct-25,1-Oct-30,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL. TGH LOPAN, DS. BAGIK POLAK, LOMBOK BARAT, LABUAPI, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,101151,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),38727072020,939125,Granted,,154.225,159.225,16,45.9794,02319555-000SU/2620202025,1,BS. KANTOR SAR MATARAM,"JL. TGH LOPAN, DS. BAGIK POLAK",-8.63130278,116.1264667,15-Aug-20,14-Aug-30,,,,REP. KATEJER,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,12129639
Land Mobile (private),Standard,"Jl. Dusun Jeranjang, Desa Taman Ayu Kec. Gerung Kab. Lombok Barat 83363,LOMBOK BARAT,GERUNG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,120129,"GARDA POWER MANDIRI, PT.",39114072023,2527428,Granted,,153.85,153.85,16,45.9794,02738427-000SU/2620232028,1,BS_UNIT JRJ PGU,"Jl. Dusun Jeranjang, Desa Taman Ayu Kec. Gerung Kab. Lombok Barat 83363",-8.65891389,116.0744611,4-Aug-23,2-Aug-28,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JALAN RAYA SENGGIGI BATULAYAR, LOMBOK BARAT, BATU LAYAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,119123,"SENGGIGI PRATAMA INTERNASIONAL, PT.",34048012022,1231996,Granted,,151.675,151.675,16,45.9794,02520918-000SU/2620222027,1,BS. SENGGIGI PRATAMA INTERNASIONAL,JALAN RAYA SENGGIGI BATULAYAR,-8.50036111,116.0453056,18-Jan-22,17-Jan-27,,,,HT. 01- 05 BERGERAK DISEKITAR KECAMATAN BATULAYAR,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,13445864
Land Mobile (private),Standard,"LEMBAR,LOMBOK BARAT,LEMBAR,NUSA TENGGARA BARAT,LEMBAR SELATAN",NUSA TENGGARA BARAT,LOMBOK BARAT,105911,"ASDP INDONESIA FERRY (PERSERO), PT.",30588062025,3773451,Granted,,140.1,,16,45.9794,02976821-000SU/2620252030,1,BS. PELABUHAN LEMBAR,LEMBAR,-8.72777778,116.0773889,4-Jul-25,3-Jul-30,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL SUKA MAKMUR, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",37367102021,1185251,Granted,,359.25,364.25,16,45.9794,02492499-000SU/2620212026,11,BS. 11 KETEJER (19),JL SUKA MAKMUR,-8.65568889,116.0914639,19-Oct-21,18-Oct-26,,,,01. REP. KIT. SANTONG (19),LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13204623
Land Mobile (private),Standard,"JL RAYA TANJUNG, TANJUNG, KLU, NTB, LOMBOK BARAT, BATU LAYAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39121122020,1039093,Granted,,352.5,352.5,16,45.9794,02402970-000SU/2620202025,4,BS. 04 KANTOR TANJUNG (19),"JL RAYA TANJUNG, TANJUNG, KLU, NTB",-8.49309722,116.0424833,16-Dec-20,15-Dec-30,,,,BS. 01 LINK ULP TANJUNG  (19),LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12522533
Land Mobile (private),Standard,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",30567062019,723383,Granted,,352.05,357.05,16,45.9794,02117686-000SU/2620192024,3,BS. KJ. UTAN,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB",-8.65583333,116.0911111,3-Jul-19,2-Jul-29,,,,REP. ULP ALAS,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11324556
Land Mobile (private),Standard,"JL JERANJANG, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39350052019,710212,Granted,,351.975,356.975,16,45.9794,02111839-000SU/2620192024,4,BS. GI JERANJANG,JL JERANJANG,-8.69583333,116.1238889,31-May-19,30-May-29,,,,REP. UP3B,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11287098
Land Mobile (private),Standard,"KETEJER, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39225052019,712442,Granted,,351.25,356.25,16,45.9794,02112851-000SU/2620192024,2,BS. KANTOR PELAYANAN,KETEJER,-8.65583333,116.0911111,14-Jun-19,13-Jun-29,,,,REP. AMPENAN,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11294410
Land Mobile (private),Standard,"KEDIRI, LOMBOK BARAT, KEDIRI, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",38459022018,564145,Granted,,350.6,355.6,16,45.9794,02016221-000SU/2620182023,1,BASE RAYON CAKRA,KEDIRI,-8.63277778,116.1602778,12-Mar-18,11-Mar-28,,,,REPEATER CAKRA,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,10820993
Land Mobile (private),Standard,"JL RAYA KEBUN AYU, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",37618102021,1185257,Granted,,350.25,355.25,16,45.9794,02492468-000SU/2620212026,2,BS. 02 GI JERANJANG (19),JL RAYA KEBUN AYU,-8.65785556,116.0739667,19-Oct-21,18-Oct-26,,,,REP. SISTEM GARDU INDUK (19),LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13204677
Broadcast,FM,"GERUNG, KEDIRI, LABUAPI, LEMBAR, KURIPAN",NUSA TENGGARA BARAT,LOMBOK BARAT,1035,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,10318082023,2622707,Granted,,92.7,,300,65.89068,02746178-000SU/2020232028,1,LPP RRI Kediri Lombok Barat 92.7 MHz,"DESA TEGAL, KEL. JAGARAGA, KEC. KEDIRI, LOMBOK BARAT, NUSA TENGGARA BARAT, KEDIRI,LOMBOK BARAT, NUSA TENGGARA BARAT 83362",-8.65939167,116.1574472,1-Sep-23,30-Aug-28,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Land Mobile (private),Standard,"JALAN DHARMA BAKTI DESA LANGKO KECAMATAN LINGSAR, LOMBOK BARAT, LINGSAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,116940,YAYASAN PEDULI ANAK,33574092020,975445,Granted,,171.5,166.5,16,48.0206,02349690-000SU/2620202025,1,REP. YAYASAN PEDULI ANAK,JALAN DHARMA BAKTI DESA LANGKO KECAMATAN LINGSAR,-8.55861111,116.1497222,30-Sep-20,29-Sep-30,,,,HT. 01 - 40 BERGERAK DISEKITAR KECAMATAN LINGSAR,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,12259960
Land Mobile (private),Standard,"SUKA MAKMUR, LOMBOK BARAT, BATU LAYAR, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,101151,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),36356072022,1363380,Granted,,168.6,163.5,16,52.0206,02584366-000SU/2620222027,4,REP. BUKIT BENGKAUNG,SUKA MAKMUR,-8.500325,116.0904639,27-Jul-22,26-Jul-27,,,,BS. BUKIT BENGKAUNG,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"KETEJER, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",39263052019,712438,Granted,,164.8,159.85,16,48.0206,02112808-000SU/2620192024,10,REP. SEKTOR,KETEJER,-8.65583333,116.0911111,13-Jun-19,12-Jun-29,,,,BS. KJ SENGGIGI,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL. RAYA SUKA MAKMUR, DS. SUKA MAKMUR, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,101151,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),38727072020,939125,Granted,,159.225,154.225,16,60.0206,02319552-000SU/2620202025,3,REP. KATEJER,"JL. RAYA SUKA MAKMUR, DS. SUKA MAKMUR",-8.65480556,116.09225,15-Aug-20,14-Aug-30,,,,BS. KANTOR SAR MATARAM,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"DESA GIRI MADYA KECAMATAN LINGSAR KABUPATEN LOMBOK BARAT,LOMBOK BARAT,LINGSAR,NUSA TENGGARA BARAT,LANGKO",NUSA TENGGARA BARAT,LOMBOK BARAT,112307,PAGUYUBAN GEMA SATYA,36043072024,3462570,Granted,,158.95,153.8,16,48.0206,02884172-000SU/2620242029,1,REP PAGUYUBAN GEMA SATYA MANDALA,DESA GIRI MADYA KECAMATAN LINGSAR KABUPATEN LOMBOK BARAT,-8.53238611,116.1731917,26-Jul-24,25-Jul-29,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL DUSUN JERANJANG, DESA TAMAN AYU KEC. GERUNG KAB. LOMBOK BARAT 83363 NTB,LOMBOK BARAT,GERUNG,NUSA TENGGARA BARAT,TAMAN AYU",NUSA TENGGARA BARAT,LOMBOK BARAT,120129,"GARDA POWER MANDIRI, PT.",34047092025,3846452,Granted,,153.05,,16,48.0206,03020096-000SU/2620252030,2,REP_OPR JRJ,"JL DUSUN JERANJANG, DESA TAMAN AYU KEC. GERUNG KAB. LOMBOK BARAT 83363 NTB",-8.66094167,116.0727194,2-Oct-25,1-Oct-30,,,,,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB, LOMBOK BARAT, GERUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK BARAT,103494,"PLN (PERSERO), PT.",30567062019,723383,Granted,,357.05,352.05,16,48.0206,02117689-000SU/2620192024,6,REP. ULP ALAS,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB",-8.65583333,116.0911111,3-Jul-19,2-Jul-29,,,,HT.01-25 BERGERAK SEKITAR ULP ALAS,LOMBOK BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
